User_ID,Account_Balance,Previous_Fraudulent_Activity
USER_6462,15584.57,0
USER_6463,72281.49,1
USER_6464,93171.99,1
USER_6465,89801.11,0
USER_6467,60345.93,0
USER_6468,57251.67,0
USER_6469,72553.28,0
USER_6470,62844.53,0
USER_6471,6583.28,1
USER_6472,34006.57,0
USER_6473,95745.7,0
USER_6474,63716.25,0
USER_6475,13801.3,1
USER_6476,21636.74,1
USER_6477,30209.36,1
USER_6478,66253.54,1
USER_6479,53600.19,0
USER_6480,29233.45,0
USER_6481,56377.47,1
USER_6482,72857.09,1
USER_6483,88609.65,1
USER_6484,46112.81,1
USER_6485,25093.91,0
USER_6486,10201.35,1
USER_6487,1481.66,1
USER_6488,46085.12,1
USER_6489,93723.33,1
USER_6490,13587.26,1
USER_6491,68920.44,0
USER_6492,57516.8,1
USER_6493,28898.49,1
USER_6494,92614.15,0
USER_6495,16855.05,0
USER_6496,63803.84,1
USER_6497,89182.15,0
USER_6498,58054.97,0
USER_6499,33692.7,1
USER_6500,42950.09,1
USER_6501,53139.38,0
USER_6502,47664.95,1
USER_6503,49315.46,0
USER_6504,31508.49,1
USER_6505,15549.95,0
USER_6506,92704.52,1
USER_6507,29286.38,0
USER_6508,92066.69,0
USER_6509,33098.26,0
USER_6510,51043.35,0
USER_6511,98422.51,1
USER_6512,28994.83,0
USER_6513,669.1,1
USER_6514,87047.25,0
USER_6515,25456.69,0
USER_6516,43348.09,0
USER_6517,88722.77,1
USER_6518,11862.69,0
USER_6519,94527.54,0
USER_6520,35799.2,1
USER_6521,24124.87,1
USER_6522,66597.02,1
USER_6523,61232.84,1
USER_6524,37523.63,1
USER_6525,16712.9,1
USER_6526,43563.29,1
USER_6527,15185.91,1
USER_6528,99381.07,0
USER_6529,7668.82,1
USER_6530,49861.57,1
USER_6531,86637.64,0
USER_6532,87041.99,1
USER_6533,6092.5,0
USER_6534,27945.73,1
USER_6535,88531.14,1
USER_6536,58943.7,0
USER_6537,74299.95,0
USER_6538,52427.46,0
USER_6539,43946.25,0
USER_6540,91569.1,0
USER_6541,73225.88,0
USER_6542,37509.5,0
USER_6543,69743.17,1
USER_6544,46830.35,0
USER_6545,81103.07,0
USER_6546,8152.36,1
USER_6547,22918.59,0
USER_6548,61195.43,0
USER_6549,2837.43,0
USER_6550,37687.62,1
USER_6551,69763.81,0
USER_6552,82755.73,1
USER_6553,63112.63,0
USER_6554,7964.61,1
USER_6555,22245.77,1
USER_6556,49848.78,0
USER_6557,68391.38,1
USER_6558,53539.31,1
USER_6559,59926.11,1
USER_6560,91249.81,1
USER_6561,81821.43,1
USER_6562,17595.16,0
USER_6563,65029.55,1
USER_6564,78809.31,1
USER_6565,27542.41,0
USER_6566,36264.49,1
USER_6567,65576.66,1
USER_6568,59744.37,1
USER_6569,15931.29,0
USER_6570,16517.2,0
USER_6571,39734.37,0
USER_6572,52321.66,0
USER_6573,69196.27,1
USER_6574,15326.53,1
USER_6575,60674.74,0
USER_6576,10547.55,0
USER_6577,78083.82,1
USER_6578,92486.48,1
USER_6579,18175.11,0
USER_6580,71457.94,0
USER_6581,31596.98,0
USER_6582,13227.74,0
USER_6583,56311.77,0
USER_6584,26309.5,1
USER_6585,34895.01,1
USER_6586,67786.26,1
USER_6587,71746.98,1
USER_6588,71341.04,1
USER_6589,925.73,0
USER_6590,87788.4,0
USER_6591,90379.07,0
USER_6592,14836.78,1
USER_6593,78537.1,0
USER_6594,29164.87,1
USER_6595,76971.32,1
USER_6596,24641.47,1
USER_6597,48092.68,0
USER_6599,55599.9,1
USER_6600,23434.11,0
USER_6601,9631.46,0
USER_6602,5359.63,0
USER_6603,73089.99,0
USER_6604,90493.23,0
USER_6605,23760.3,0
USER_6606,86738.0,0
USER_6607,44169.86,1
USER_6608,26384.9,0
USER_6609,7207.11,1
USER_6611,42642.35,0
USER_6612,75212.03,1
USER_6613,72009.37,1
USER_6614,77255.23,1
USER_6615,10328.49,0
USER_6616,95000.9,1
USER_6617,34547.35,0
USER_6618,41372.99,1
USER_6619,78012.73,1
USER_6620,37784.91,0
USER_6621,69157.25,1
USER_6622,92572.83,0
USER_6623,93668.03,1
USER_6624,27855.15,1
USER_6625,59709.58,0
USER_6626,77376.18,0
USER_6627,30687.31,0
USER_6628,56785.8,0
USER_6629,97102.42,0
USER_6630,24939.64,0
USER_6631,73600.89,1
USER_6632,15220.25,1
USER_6633,49212.16,0
USER_6634,22575.68,0
USER_6635,86671.06,0
USER_6636,6707.25,1
USER_6637,50587.54,0
USER_6638,74317.7,0
USER_6639,10879.14,0
USER_6640,22760.62,0
USER_6641,50118.52,0
USER_6642,40331.32,0
USER_6643,82791.23,0
USER_6644,27146.51,1
USER_6645,50828.39,1
USER_6646,41642.86,0
USER_6647,29815.37,0
USER_6648,42365.01,0
USER_6649,38259.92,0
USER_6650,40569.35,0
USER_6651,67962.61,1
USER_6652,25049.5,0
USER_6653,27487.24,0
USER_6654,51608.25,1
USER_6655,23984.27,0
USER_6656,16046.39,1
USER_6658,38245.52,0
USER_6659,24191.48,1
USER_6660,78324.32,0
USER_6661,1514.17,0
USER_6662,37144.5,0
USER_6663,97442.86,1
USER_6664,64716.0,0
USER_6665,60731.37,0
USER_6666,62425.72,1
USER_6667,43149.18,0
USER_6668,19518.39,1
USER_6669,69606.22,1
USER_6670,88543.95,0
USER_6671,77323.43,0
USER_6672,37333.05,0
USER_6673,88336.17,0
USER_6674,81722.33,1
USER_6675,70257.44,1
USER_6676,56845.1,0
USER_6677,1057.97,0
USER_6678,25801.41,0
USER_6679,96209.69,1
USER_6680,94616.17,0
USER_6681,18417.32,1
USER_6682,82624.23,0
USER_6683,78313.17,0
USER_6684,46928.14,1
USER_6685,45930.71,0
USER_6686,1886.4,0
USER_6687,51429.1,0
USER_6688,21599.56,1
USER_6689,29801.64,1
USER_6690,35316.54,1
USER_6691,81608.19,1
USER_6692,43050.11,0
USER_6693,87408.26,0
USER_6694,13083.41,0
USER_6695,62190.4,0
USER_6696,79891.68,1
USER_6697,83704.7,1
USER_6698,95003.87,0
USER_6699,28433.25,0
USER_6700,69059.81,1
USER_6701,6526.18,0
USER_6702,22488.01,0
USER_6703,9242.18,0
USER_6704,736.21,1
USER_6705,12170.71,0
USER_6706,13222.11,1
USER_6707,32261.1,0
USER_6708,42218.8,1
USER_6709,67194.83,0
USER_6710,40546.17,1
USER_6711,75044.99,0
USER_6712,45713.63,0
USER_6713,40254.54,0
USER_6714,17691.02,0
USER_6715,32546.33,0
USER_6716,6101.49,0
USER_6717,5147.49,0
USER_6718,2048.54,1
USER_6719,87358.76,0
USER_6720,9242.04,1
USER_6721,9068.54,1
USER_6722,92227.88,1
USER_6723,30372.51,0
USER_6724,67679.6,1
USER_6725,46745.9,1
USER_6726,36748.5,0
USER_6727,97495.65,0
USER_6728,769.79,0
USER_6729,87050.41,0
USER_6730,5430.96,1
USER_6731,64074.39,1
USER_6732,70461.16,0
USER_6733,44919.26,0
USER_6734,8465.75,0
USER_6735,59673.2,0
USER_6736,37437.18,1
USER_6737,21455.31,1
USER_6738,39127.83,1
USER_6739,88294.46,1
USER_6740,38630.05,0
USER_6741,74583.03,1
USER_6742,26622.47,0
USER_6743,78795.47,0
USER_6744,47692.05,0
USER_6745,43237.15,0
USER_6746,40135.08,0
USER_6747,30772.39,1
USER_6748,72389.49,0
USER_6749,96713.12,1
USER_6750,56755.83,0
USER_6751,63186.7,0
USER_6752,44320.92,1
USER_6753,53520.69,1
USER_6754,45647.19,0
USER_6755,48798.53,0
USER_6756,67238.46,0
USER_6757,70191.71,0
USER_6758,61621.17,1
USER_6759,35004.26,0
USER_6760,24658.64,1
USER_6761,9725.66,0
USER_6762,19991.11,0
USER_6763,88222.18,0
USER_6764,66973.8,0
USER_6765,44281.36,1
USER_6766,16486.28,1
USER_6767,28557.93,0
USER_6768,86530.95,1
USER_6769,64401.6,1
USER_6770,78188.87,1
USER_6771,30016.2,0
USER_6772,59640.69,0
USER_6773,8232.04,1
USER_6774,965.74,1
USER_6775,69825.78,0
USER_6776,36759.92,1
USER_6777,71277.8,0
USER_6778,85564.2,0
USER_6779,57591.57,0
USER_6780,5642.51,0
USER_6781,20249.55,0
USER_6782,51481.93,1
USER_6783,16064.71,0
USER_6784,47415.62,0
USER_6785,50082.52,1
USER_6786,43868.28,1
USER_6787,35806.28,0
USER_6788,63804.03,0
USER_6789,67918.78,0
USER_6790,37953.29,1
USER_6791,96317.07,1
USER_6792,52646.86,0
USER_6793,75555.49,0
USER_6794,31247.15,1
USER_6795,31597.45,0
USER_6796,56056.07,0
USER_6797,6186.91,0
USER_6798,35690.78,0
USER_6799,14032.08,1
USER_6800,61355.89,0
USER_6801,97997.3,0
USER_6802,36588.99,0
USER_6803,88890.47,0
USER_6804,53523.95,0
USER_6805,68693.19,0
USER_6806,4402.75,0
USER_6807,3903.74,0
USER_6808,49531.12,0
USER_6809,1012.18,0
USER_6810,3162.6,1
USER_6811,66553.56,1
USER_6812,4842.14,0
USER_6813,28371.81,1
USER_6814,58484.69,0
USER_6815,17240.69,0
USER_6816,93220.88,1
USER_6817,93133.56,0
USER_6818,16468.73,1
USER_6819,27348.97,1
USER_6820,54842.88,1
USER_6821,94388.75,0
USER_6822,20731.4,0
USER_6823,22922.45,0
USER_6824,70218.34,0
USER_6825,51294.99,0
USER_6826,97969.11,1
USER_6827,8043.38,0
USER_6828,27936.9,0
USER_6829,42621.51,0
USER_6830,22016.5,1
USER_6831,30952.23,1
USER_6832,52374.75,0
USER_6833,52441.64,0
USER_6834,83523.41,1
USER_6835,23421.85,1
USER_6836,6301.19,0
USER_6837,89695.06,0
USER_6838,96707.72,0
USER_6839,53368.74,0
USER_6840,60511.33,0
USER_6842,20246.23,1
USER_6844,13075.21,0
USER_6845,35486.26,1
USER_6846,94451.69,0
USER_6847,14486.54,0
USER_6848,9202.07,0
USER_6849,96850.19,1
USER_6850,63569.65,0
USER_6851,1291.14,0
USER_6852,35790.93,1
USER_6853,49747.12,0
USER_6854,93339.73,0
USER_6855,57431.6,0
USER_6856,32277.87,1
USER_6857,37983.7,0
USER_6858,79322.81,0
USER_6859,90082.51,0
USER_6860,11770.37,0
USER_6861,23829.54,0
USER_6862,71412.86,1
USER_6863,75572.72,0
USER_6864,65971.3,0
USER_6865,81131.51,0
USER_6866,21431.34,1
USER_6867,71652.13,1
USER_6868,28956.86,0
USER_6869,37528.96,1
USER_6870,59236.12,0
USER_6871,83725.36,0
USER_6872,73057.46,0
USER_6873,82420.9,1
USER_6874,26566.7,0
USER_6875,58449.47,0
USER_6876,78772.65,0
USER_6877,8991.19,1
USER_6878,48672.61,1
USER_6879,62257.92,0
USER_6880,91494.56,1
USER_6881,6094.7,1
USER_6882,24600.98,0
USER_6883,30453.77,1
USER_6884,91624.43,1
USER_6885,16393.12,1
USER_6886,92904.2,0
USER_6887,40601.12,0
USER_6888,17734.87,0
USER_6889,20169.18,0
USER_6890,59264.51,0
USER_6891,70821.63,0
USER_6892,21521.64,0
USER_6893,79746.99,0
USER_6894,15303.22,1
USER_6895,93281.27,0
USER_6896,24794.57,0
USER_6897,41181.47,0
USER_6898,52958.15,0
USER_6899,76770.18,0
USER_6900,66204.99,0
USER_6901,82484.43,1
USER_6902,48285.05,0
USER_6903,24417.0,1
USER_6904,21354.64,0
USER_6905,59819.17,1
USER_6906,92539.89,1
USER_6907,6493.92,0
USER_6908,4527.07,0
USER_6909,42954.9,0
USER_6910,39707.41,0
USER_6911,61084.49,1
USER_6912,32847.95,0
USER_6913,50108.75,0
USER_6914,70585.62,0
USER_6915,47494.51,0
USER_6916,59787.16,1
USER_6917,15722.43,0
USER_6918,39773.12,0
USER_6919,86514.16,1
USER_6920,68118.12,0
USER_6921,16996.64,0
USER_6922,64411.84,0
USER_6923,90067.17,0
USER_6924,88103.71,1
USER_6925,91565.58,0
USER_6926,74786.9,1
USER_6927,65722.26,0
USER_6928,30679.53,1
USER_6929,6461.73,0
USER_6930,18655.14,1
USER_6931,81808.74,1
USER_6932,32094.28,1
USER_6933,98938.29,0
USER_6934,46636.59,1
USER_6935,67359.63,0
USER_6936,41198.34,0
USER_6937,7637.29,0
USER_6938,99237.5,1
USER_6939,17021.09,0
USER_6940,16000.18,0
USER_6941,21004.33,0
USER_6942,52414.34,1
USER_6943,47524.26,0
USER_6944,36452.18,1
USER_6945,43714.64,0
USER_6946,73466.24,0
USER_6947,39822.96,1
USER_6948,51388.23,1
USER_6949,27384.91,0
USER_6950,88495.94,1
USER_6951,63459.45,1
USER_6952,52735.66,1
USER_6953,22312.26,1
USER_6954,53207.08,0
USER_6955,63032.56,1
USER_6956,13515.88,0
USER_6957,93318.67,0
USER_6958,89378.37,0
USER_6959,91404.99,1
USER_6960,13741.17,0
USER_6961,56112.11,1
USER_6962,83486.6,0
USER_6963,86932.03,0
USER_6964,35509.34,1
USER_6965,49892.47,1
USER_6966,12379.52,1
USER_6967,14058.02,0
USER_6968,48566.74,1
USER_6969,6266.39,1
USER_6970,6689.75,0
USER_6971,44676.73,0
USER_6972,11586.84,0
USER_6973,6787.7,0
USER_6974,93269.93,1
USER_6975,29220.02,0
USER_6976,63104.46,0
USER_6977,92272.6,0
USER_6978,26220.58,0
USER_6979,6345.29,0
USER_6980,74216.69,1
USER_6981,90108.97,0
USER_6982,60623.26,0
USER_6983,9036.75,0
USER_6984,61344.67,0
USER_6985,33512.26,1
USER_6986,72320.75,1
USER_6987,5356.21,0
USER_6988,14158.69,1
USER_6989,48059.11,1
USER_6990,62107.14,0
USER_6991,29396.02,1
USER_6992,25375.39,0
USER_6993,97181.31,1
USER_6994,36953.41,1
USER_6995,96852.45,1
USER_6996,51470.15,0
USER_6997,41157.8,1
USER_6998,77704.88,0
USER_6999,55286.38,0
USER_7000,82747.38,0
USER_7001,70724.79,0
USER_7002,45877.33,0
USER_7003,6884.72,0
USER_7004,60174.29,0
USER_7005,50969.02,0
USER_7006,32305.89,0
USER_7007,15828.4,1
USER_7008,58922.85,0
USER_7009,91234.69,0
USER_7010,22295.77,0
USER_7011,87490.83,0
USER_7012,10186.73,0
USER_7013,57572.63,0
USER_7014,36708.91,0
USER_7015,67123.79,0
USER_7016,38119.78,0
USER_7017,84514.29,0
USER_7018,50239.31,1
USER_7019,13071.87,0
USER_7020,17696.1,0
USER_7021,44072.49,1
USER_7022,33990.09,1
USER_7023,6261.79,0
USER_7024,99771.26,0
USER_7025,14708.86,0
USER_7026,92663.89,0
USER_7027,87483.96,1
USER_7028,37891.72,0
USER_7029,87950.33,1
USER_7030,38256.34,0
USER_7031,75425.31,0
USER_7032,85822.23,0
USER_7033,8545.45,1
USER_7034,24446.23,0
USER_7035,64080.22,0
USER_7036,74677.92,0
USER_7037,42126.58,0
USER_7038,25181.04,0
USER_7039,44279.77,0
USER_7040,15323.07,1
USER_7041,542.51,0
USER_7042,15291.15,1
USER_7043,99260.32,1
USER_7044,55608.51,1
USER_7045,50264.5,0
USER_7046,10567.25,0
USER_7047,67804.29,0
USER_7048,44806.93,0
USER_7049,96647.06,0
USER_7050,44437.54,0
USER_7051,11770.53,1
USER_7052,54321.67,1
USER_7053,32256.21,1
USER_7054,39418.26,0
USER_7055,15806.12,1
USER_7056,8373.13,0
USER_7057,44304.0,1
USER_7058,65818.84,0
USER_7059,87943.04,1
USER_7060,18798.43,0
USER_7061,8490.78,1
USER_7062,68561.16,1
USER_7063,5149.99,1
USER_7064,47629.17,0
USER_7065,69220.48,0
USER_7066,16315.48,1
USER_7067,41830.4,0
USER_7068,21380.5,0
USER_7069,45353.79,1
USER_7070,39935.56,0
USER_7071,17416.15,0
USER_7072,24871.48,0
USER_7073,52640.15,0
USER_7074,64222.32,0
USER_7075,31018.24,0
USER_7076,57492.63,0
USER_7077,92039.23,0
USER_7078,35752.09,1
USER_7079,11749.76,1
USER_7080,39028.07,1
USER_7081,12340.41,0
USER_7082,82880.84,0
USER_7083,82037.96,0
USER_7084,77098.44,0
USER_7085,35070.39,1
USER_7086,28420.68,1
USER_7087,6630.27,0
USER_7088,96116.64,0
USER_7089,66993.05,0
USER_7090,19892.03,1
USER_7091,13060.98,0
USER_7092,5030.97,0
USER_7093,90500.11,1
USER_7094,99821.57,0
USER_7095,97742.32,0
USER_7096,51783.71,1
USER_7097,93245.77,0
USER_7098,97593.63,0
USER_7099,61769.54,1
USER_7100,14625.14,0
USER_7101,81804.82,1
USER_7102,24393.91,0
USER_7103,75684.85,1
USER_7104,62454.76,0
USER_7105,76423.16,1
USER_7106,49508.38,0
USER_7107,50810.77,0
USER_7109,6825.62,1
USER_7110,85150.18,1
USER_7111,84416.63,0
USER_7112,25653.39,1
USER_7113,55362.04,1
USER_7114,95217.74,0
USER_7115,75715.57,0
USER_7116,47923.33,0
USER_7117,10517.36,0
USER_7118,58270.23,1
USER_7119,18534.65,0
USER_7120,52250.33,1
USER_7121,70376.96,0
USER_7122,31378.22,0
USER_7123,35353.97,1
USER_7124,65221.44,0
USER_7125,63214.82,1
USER_7126,49673.9,0
USER_7127,17880.71,1
USER_7128,16653.28,0
USER_7129,86685.54,0
USER_7130,30851.42,0
USER_7131,61089.38,1
USER_7132,97255.33,0
USER_7133,29994.61,0
USER_7134,5038.51,1
USER_7135,98057.98,0
USER_7136,43989.07,0
USER_7137,96280.73,0
USER_7138,46408.28,1
USER_7139,57313.46,1
USER_7140,65371.58,1
USER_7141,22407.24,0
USER_7142,91544.61,1
USER_7143,46778.28,0
USER_7144,41655.37,1
USER_7145,51884.59,0
USER_7146,30984.5,0
USER_7147,49707.72,0
USER_7148,52807.74,1
USER_7149,60859.75,0
USER_7150,32054.05,0
USER_7151,29809.69,0
USER_7152,61828.78,0
USER_7153,38540.46,1
USER_7154,39497.54,0
USER_7155,27777.58,1
USER_7156,45687.9,1
USER_7157,5506.08,1
USER_7158,79160.61,1
USER_7159,21267.7,0
USER_7160,35447.2,1
USER_7161,97621.81,0
USER_7162,67516.11,1
USER_7163,22440.06,0
USER_7164,44053.34,0
USER_7165,41852.41,0
USER_7166,4658.79,0
USER_7167,40639.75,0
USER_7168,99607.36,1
USER_7169,88694.77,1
USER_7170,97593.54,1
USER_7171,53756.62,0
USER_7172,43558.36,1
USER_7173,55636.32,0
USER_7174,49959.41,0
USER_7175,62649.64,1
USER_7176,7147.46,0
USER_7177,58278.61,1
USER_7178,68125.05,0
USER_7179,89966.83,0
USER_7180,13421.1,0
USER_7181,86160.77,0
USER_7182,13469.79,0
USER_7183,4440.67,0
USER_7184,30183.29,1
USER_7185,25946.13,1
USER_7186,61013.04,0
USER_7187,46282.75,0
USER_7188,83887.91,0
USER_7189,17995.08,0
USER_7190,14900.99,0
USER_7191,4742.6,0
USER_7192,1017.33,1
USER_7193,1650.77,0
USER_7194,49659.8,1
USER_7195,88475.01,1
USER_7196,27092.94,0
USER_7197,50402.85,0
USER_7198,95931.62,0
USER_7199,32216.2,0
USER_7200,8277.66,0
USER_7201,67020.82,0
USER_7202,4914.07,0
USER_7203,69858.69,0
USER_7204,44250.37,0
USER_7205,98921.0,0
USER_7206,87474.45,0
USER_7207,88836.9,1
USER_7208,2780.68,1
USER_7209,54026.68,1
USER_7210,85069.9,0
USER_7211,45325.6,0
USER_7212,71962.27,0
USER_7213,58593.66,1
USER_7214,20351.2,1
USER_7215,10839.12,0
USER_7216,53261.15,1
USER_7217,30256.05,0
USER_7218,93470.89,0
USER_7219,69972.71,1
USER_7220,85774.27,0
USER_7221,27054.64,0
USER_7222,31029.66,1
USER_7223,78088.77,1
USER_7224,60131.44,0
USER_7225,38567.76,1
USER_7226,34533.24,0
USER_7227,11460.36,0
USER_7228,91718.16,0
USER_7229,82393.35,1
USER_7230,7526.35,1
USER_7231,5669.91,0
USER_7232,80171.1,0
USER_7233,38527.07,0
USER_7234,48721.33,0
USER_7235,11355.97,0
USER_7236,32823.43,0
USER_7237,99067.88,0
USER_7238,64661.35,1
USER_7239,32355.2,0
USER_7240,12852.03,1
USER_7241,61907.35,0
USER_7242,4293.39,1
USER_7243,73215.62,1
USER_7244,32647.73,0
USER_7245,47696.27,0
USER_7246,30326.1,0
USER_7247,32557.56,1
USER_7248,48675.99,0
USER_7249,26034.98,0
USER_7250,88869.28,1
USER_7251,19749.77,1
USER_7252,65914.93,0
USER_7253,62024.81,1
USER_7254,45485.39,0
USER_7255,43252.65,1
USER_7256,21755.71,1
USER_7257,90222.25,1
USER_7258,15354.13,0
USER_7259,38300.94,0
USER_7260,84078.86,0
USER_7261,49141.75,0
USER_7262,17884.24,0
USER_7263,70880.6,1
USER_7264,78740.88,0
USER_7265,81433.45,0
USER_7266,20444.07,0
USER_7267,44593.44,0
USER_7268,84805.09,1
USER_7269,89497.65,0
USER_7270,46240.22,1
USER_7271,44364.62,0
USER_7272,43902.47,1
USER_7273,71608.69,0
USER_7274,98040.79,1
USER_7275,21112.59,1
USER_7276,82548.05,1
USER_7277,58202.94,0
USER_7278,30629.45,1
USER_7279,4277.79,1
USER_7280,61316.15,1
USER_7281,65705.75,1
USER_7282,34054.28,0
USER_7283,79018.54,0
USER_7284,26495.11,0
USER_7285,80528.29,1
USER_7286,36925.92,0
USER_7287,95499.78,1
USER_7288,49216.07,0
USER_7289,10100.63,0
USER_7290,57191.25,0
USER_7291,14961.82,1
USER_7292,5364.6,0
USER_7293,39201.17,0
USER_7294,86887.98,0
USER_7295,34602.33,1
USER_7296,53768.48,1
USER_7297,68445.15,1
USER_7298,58488.91,1
USER_7299,81317.57,0
USER_7300,75819.18,0
USER_7301,27149.12,0
USER_7302,89685.37,0
USER_7303,32835.89,0
USER_7304,47033.98,0
USER_7305,36738.11,0
USER_7306,14174.96,0
USER_7307,45038.57,0
USER_7308,66656.51,1
USER_7309,52817.45,0
USER_7310,66468.77,1
USER_7311,83437.8,0
USER_7312,45758.77,1
USER_7313,35200.33,0
USER_7314,21389.56,0
USER_7315,19990.96,1
USER_7316,71384.66,1
USER_7317,81583.21,1
USER_7318,55438.59,0
USER_7319,30968.16,0
USER_7320,54414.28,0
USER_7321,49054.89,0
USER_7322,22664.32,1
USER_7323,29248.37,0
USER_7324,77120.24,0
USER_7325,26493.4,0
USER_7326,62515.55,0
USER_7327,71190.06,0
USER_7328,96747.53,1
USER_7329,8600.44,0
USER_7330,9810.45,1
USER_7331,48472.37,0
USER_7332,88467.46,1
USER_7333,6516.71,0
USER_7334,86258.53,0
USER_7335,81669.06,0
USER_7336,42555.88,1
USER_7337,81930.66,0
USER_7338,19000.63,1
USER_7339,58563.06,1
USER_7340,50160.93,0
USER_7341,6013.23,0
USER_7342,87703.36,0
USER_7343,43451.43,0
USER_7344,86655.17,0
USER_7345,18929.17,1
USER_7346,19610.78,0
USER_7347,86943.89,1
USER_7348,61169.73,0
USER_7349,96899.82,1
USER_7350,30982.77,0
USER_7351,55251.09,1
USER_7352,26082.15,1
USER_7353,48426.01,0
USER_7354,49959.36,0
USER_7355,60900.5,0
USER_7356,35193.8,1
USER_7357,91402.55,0
USER_7358,48050.2,0
USER_7359,54445.56,0
USER_7360,62222.02,1
USER_7361,22159.23,1
USER_7362,33363.21,1
USER_7363,75497.56,1
USER_7364,62209.55,1
USER_7365,40709.62,0
USER_7367,62122.53,0
USER_7368,49938.2,1
USER_7369,5033.01,1
USER_7370,41054.0,0
USER_7371,80527.09,0
USER_7372,5194.08,1
USER_7373,42502.01,0
USER_7374,55648.2,0
USER_7375,4921.72,0
USER_7376,10298.47,1
USER_7377,22672.08,0
USER_7378,49794.03,0
USER_7379,60186.35,1
USER_7380,36618.54,0
USER_7381,75140.97,0
USER_7382,12232.98,1
USER_7383,10450.43,0
USER_7384,95533.67,1
USER_7385,7610.37,0
USER_7386,30861.74,1
USER_7387,96773.64,0
USER_7388,7566.07,0
USER_7389,4455.94,1
USER_7390,26233.41,0
USER_7391,55462.46,0
USER_7392,34014.89,0
USER_7393,91942.17,0
USER_7394,85510.11,1
USER_7395,4660.4,0
USER_7396,87377.2,1
USER_7397,10543.59,0
USER_7398,76457.32,1
USER_7399,53999.52,0
USER_7400,79883.96,0
USER_7401,4092.59,1
USER_7402,91218.83,0
USER_7403,38243.18,0
USER_7404,38180.34,1
USER_7405,80725.77,1
USER_7406,19171.43,0
USER_7407,81441.87,1
USER_7408,53855.97,0
USER_7409,65752.59,1
USER_7410,78464.42,1
USER_7411,1318.45,1
USER_7412,50874.11,0
USER_7413,55998.5,1
USER_7414,44475.31,1
USER_7415,67579.64,1
USER_7416,63985.51,0
USER_7417,99875.78,0
USER_7418,81809.14,0
USER_7419,20199.89,0
USER_7420,2901.61,1
USER_7421,51187.19,0
USER_7422,42955.34,1
USER_7423,81116.09,0
USER_7424,92870.03,1
USER_7425,93195.91,0
USER_7426,6089.24,0
USER_7427,77909.24,0
USER_7428,62592.2,0
USER_7429,23988.86,0
USER_7430,29542.45,0
USER_7431,55921.43,0
USER_7432,25374.4,0
USER_7433,90564.34,0
USER_7434,78726.67,0
USER_7435,51406.13,1
USER_7436,96591.71,0
USER_7437,80932.32,0
USER_7438,89998.54,1
USER_7439,59075.43,1
USER_7440,96804.59,0
USER_7441,19766.76,1
USER_7442,46993.32,1
USER_7443,68720.56,1
USER_7444,72768.61,1
USER_7445,18990.15,0
USER_7446,72194.03,0
USER_7447,26032.55,0
USER_7448,82523.85,0
USER_7449,29994.43,1
USER_7450,22213.9,0
USER_7451,98302.76,0
USER_7452,67544.97,1
USER_7453,48953.51,0
USER_7454,99947.11,0
USER_7455,62820.46,1
USER_7456,62310.75,0
USER_7457,16630.23,1
USER_7458,80759.29,1
USER_7459,55016.9,1
